unique_id,channel_name,category,sub_category,customer_remarks,order_date_time,issue_reported_at,issue_responded,Survey_response_Date,Product_category,Item_price,Agent_name,Supervisor,Manager,tenure_bucket,agent_shift,CSAT_Score,response_time_minutes
6146c325-b888-46d0-81ef-729abea3471c,Inbound,"Order Related","Unable to track","All Good ??",,"2023-08-02 00:47:00","2023-08-02 02:11:00",02-Aug-23,,,"Stacey Stokes","Elijah Yamaguchi","Emily Chen",61-90,Evening,5,84
6148d086-fa33-4bbf-80be-f2184a139fb6,Inbound,Returns,"Return request",,"16/07/2023 14:43","2023-08-02 10:58:00","2023-08-02 12:14:00",02-Aug-23,Mobile,1999,"Diana White","Layla Taniguchi","Emily Chen",>90,Morning,1,76
614bd986-c81e-4e04-9a90-4b4b3ec14f79,Outcall,Returns,"Product related Issues",,,"2023-08-02 12:54:00","2023-08-02 12:55:00",02-Aug-23,,,"Susan Wolf","Emma Park","John Smith",31-60,Morning,1,1
6158332f-ec70-40de-84cd-1eaee3394a7d,Inbound,"Product Queries","Product Specific Information",,,"2023-08-01 22:43:00","2023-08-02 18:51:00",02-Aug-23,,,"Jaime Henderson","Evelyn Kimura","Jennifer Nguyen","On Job Training",Evening,5,1208
615af963-86d0-44ec-bc10-09eefdec0199,Inbound,Returns,"Technician Visit","Exicutive support is awesome ??",,"2023-08-02 13:44:00","2023-08-02 13:45:00",02-Aug-23,,,"David Garcia","Sophia Sato","John Smith",>90,Split,5,1
6164f977-48d7-4d9b-bb91-a2ab6f92c56a,Inbound,"Order Related","Order status enquiry","So hectic to get any invoice.",,"2023-08-01 11:36:00","2023-08-01 11:42:00",01-Aug-23,,,"Dana Smith","Mason Gupta","Jennifer Nguyen","On Job Training",Morning,5,6
616f3084-42f1-4a7b-912c-d26dda37b5d8,Inbound,"Order Related","Order status enquiry",,,"2023-08-01 20:24:00","2023-08-01 20:25:00",01-Aug-23,,,"Penny Lam","Elijah Yamaguchi","Emily Chen",61-90,Evening,5,1
6175c6b2-215d-485b-94bc-a7f45ce651e4,Inbound,Returns,Wrong,,,"2023-08-01 11:27:00","2023-08-01 11:28:00",01-Aug-23,,,"Laura Allen","Oliver Nguyen","John Smith",>90,Morning,5,1
617f5ea1-3f98-4abd-b196-9d5b913de6f6,Inbound,"Product Queries","Product Specific Information",,,"2023-08-02 14:58:00","2023-08-02 15:13:00",02-Aug-23,,,"David Meyers","Isabella Wong","Emily Chen",>90,Afternoon,5,15
618cb6bc-5a6d-4cce-b289-f9cb11303eba,Inbound,"Order Related","Order status enquiry",,,"2023-08-02 18:49:00","2023-08-02 18:52:00",02-Aug-23,,,"Mary Smith","Charlotte Suzuki","Olivia Tan",>90,Morning,5,3
618d7cd0-eff1-4dce-bf02-613636bce8ee,Outcall,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 12:49:00","2023-08-02 12:52:00",02-Aug-23,,,"Lindsey Colon","William Park","John Smith",31-60,Morning,5,3
61a206c7-01ca-46bc-93d8-7d2aa70f31cd,Inbound,"Order Related",Delayed,,,"2023-08-02 13:22:00","2023-08-02 13:42:00",02-Aug-23,,,"John Barrett","Aiden Patel","John Smith",>90,Morning,5,20
61a9295f-4227-436e-afac-0265c47408e4,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 14:07:00","2023-08-01 14:13:00",01-Aug-23,,,"Lisa Wilson","Isabella Wong","Emily Chen",>90,Afternoon,5,6
61b8058a-e422-4073-a5c1-4530f727355d,Inbound,Returns,"Reverse Pickup Enquiry","Very poor ","16/07/2023 21:52","2023-08-01 20:49:00","2023-08-01 21:57:00",01-Aug-23,LifeStyle,469,"Patricia Duarte","Elijah Yamaguchi","Emily Chen",61-90,Evening,1,68
61cde421-ac7b-40ed-8922-169a643fcb2b,Inbound,Returns,"Reverse Pickup Enquiry","Very good ",,"2023-08-02 12:59:00","2023-08-02 13:08:00",02-Aug-23,,,"Kevin Randolph","Carter Park","Michael Lee",>90,Morning,5,9
61ee70ca-fc50-4242-b3ee-0d4f625beecb,Outcall,"Payments related","Wallet related","Ma'am is really great,my problem was solved on the fingertips.Great girl may   bless youuu.",,"2023-08-01 21:36:00","2023-08-01 21:38:00",01-Aug-23,,,"Brianna Brown PhD","Amelia Tanaka","Michael Lee",31-60,Evening,5,2
6202f8d9-e8ff-45f0-8e2a-cc08581545de,Inbound,Returns,"Return request","Thank u for the service ",,"2023-08-02 13:46:00","2023-08-02 15:40:00",02-Aug-23,,,"Mike Fields","Madison Kim","John Smith",>90,Split,4,114
6215c192-4c02-48f2-a931-6192cda4df19,Outcall,"Order Related",Delayed,"Only sorry ",,"2023-08-01 14:28:00","2023-08-01 14:39:00",01-Aug-23,,,"Caitlin Johnson","Evelyn Kimura","John Smith",0-30,Morning,1,11
6243a757-a8f0-4096-a8d8-66c390812c08,Inbound,"Order Related","Order status enquiry",,,"2023-08-01 16:59:00","2023-08-01 17:00:00",01-Aug-23,,,"Ashley Edwards","Ethan Tan","Michael Lee",>90,Evening,5,1
624aecc5-2bdb-4cf6-a3cc-d9de8c2c98ea,Outcall,"Product Queries","Product Specific Information",,,"2023-08-02 09:59:00","2023-08-02 10:39:00",02-Aug-23,,,"Sean Williams","Mason Gupta","Jennifer Nguyen","On Job Training",Morning,5,40
624d2e1c-7e09-4ab7-b959-648e35fb6dfc,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 18:54:00","2023-08-02 18:55:00",02-Aug-23,,,"Jerry Rodriguez","Madison Kim","Michael Lee",31-60,Evening,1,1
6252cf1f-99b0-472e-99f6-2274c765d53c,Inbound,"Order Related","Order status enquiry",,,"2023-08-01 22:30:00","2023-08-01 22:37:00",01-Aug-23,,,"Daniel Woods","Logan Lee","Emily Chen",61-90,Evening,5,7
625479fb-3363-42fb-8092-d33daf4e42a6,Outcall,Returns,Wrong,,,"2023-08-03 21:07:00","2023-08-03 21:10:00",03-Aug-23,,,"Carla Morgan","Nathan Patel","Emily Chen",0-30,Evening,5,3
62609dba-618a-4192-bfbc-19907a5031ab,Inbound,Returns,"Fraudulent User","Thanks sir","19/07/2023 08:33","2023-08-01 00:08:00","2023-08-01 00:40:00",01-Aug-23,Electronics,545,"Joshua Webb","Brayden Wong","John Smith",>90,Evening,5,32
626d52da-0c5c-41ad-ac88-9b64c883fdec,Inbound,"Product Queries","Product Specific Information",,,"2023-08-02 09:41:00","2023-08-02 09:43:00",02-Aug-23,,,"Stacey Lynch","Austin Johnson","Michael Lee",0-30,Morning,5,2
627698f6-57e7-4db7-be09-c9e4693e2f7f,Inbound,Returns,"Return request","Sir I have ordered two libas kurtas and wrong product send by seller in both the parcels . As per my complaint Only one parcel is showing for refund and I want my total money of two parcels .","22/06/2023 15:46","2023-08-02 15:46:00","2023-08-02 16:08:00",02-Aug-23,LifeStyle,1259,"Sydney Taylor","Harper Wong","William Kim","On Job Training",Evening,1,22
62809539-1459-42e7-aee6-152fa23c5466,Inbound,"Order Related",Installation/demo,,,"2023-08-01 13:11:00","2023-08-01 15:12:00",01-Aug-23,,,"Tina Harrington","Carter Park","Michael Lee",>90,Morning,5,121
628111eb-9a09-40cc-b9b2-d6d96300afdd,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 18:51:00","2023-08-02 18:54:00",02-Aug-23,,,"Amanda Proctor","Noah Patel","Emily Chen",>90,Split,4,3
628272e7-09bb-4a5d-85a3-67f16c3c19d1,Outcall,"Order Related","Order status enquiry",,,"2023-08-02 09:07:00","2023-08-02 11:01:00",02-Aug-23,,,"Joe Walls","Mason Gupta","Jennifer Nguyen","On Job Training",Morning,5,114
628d7a80-9e08-4a28-9db7-5a4a3e42d052,Inbound,Returns,"Reverse Pickup Enquiry","My call was disconnected before completing ",,"2023-08-02 14:00:00","2023-08-02 14:01:00",02-Aug-23,,,"Fred Newman","Amelia Tanaka","Michael Lee",>90,Morning,1,1
6296096e-3b70-43cd-9129-f2365fe5d25d,Inbound,"Payments related","Online Payment Issues","Very good",,"2023-08-01 16:39:00","2023-08-01 17:15:00",01-Aug-23,,,"Brittany Tran","Landon Tanaka","Emily Chen",>90,Morning,5,36
62a8bd77-98a4-403b-a986-9d4b5a0f84be,Inbound,Returns,"Reverse Pickup Enquiry",,"29/06/2023 21:15","2023-08-01 10:03:00","2023-08-01 12:02:00",01-Aug-23,"Books & General merchandise",140,"Judith Wyatt","Evelyn Kimura","John Smith",0-30,Morning,5,119
62ab7bda-f48b-47dd-bee9-0c69b3592b21,Outcall,"Order Related","Order status enquiry",,,"2023-08-02 11:55:00","2023-08-02 12:26:00",02-Aug-23,,,"Rhonda Martin DVM","Wyatt Kim","Jennifer Nguyen","On Job Training",Morning,5,31
62b2275e-a9e3-4301-8cb5-2ecc163da277,Inbound,"Order Related",Delayed,,,"2023-08-01 18:26:00","2023-08-01 18:31:00",01-Aug-23,,,"Rebecca Thomas","Madison Kim","Michael Lee",31-60,Evening,4,5
62b82480-8dda-4979-810f-0456c1f09756,Inbound,"Order Related","Order status enquiry",,"28/07/2023 22:59","2023-08-01 13:41:00","2023-08-01 13:44:00",01-Aug-23,Mobile,32999,"John Nelson","Layla Taniguchi","Emily Chen",>90,Morning,4,3
62e0082e-5ec7-440f-aa5c-3e25323170b9,Inbound,"Order Related",Delayed,"My issue has not been resolved yet and I am facing so much trouble for the same. I don't know why the executive has disconnected the call in between the communication.","08/07/2023 21:13","2023-08-01 17:55:00","2023-08-01 19:22:00",01-Aug-23,Electronics,3799,"Nicole Chavez","Alexander Tanaka","Michael Lee",0-30,Evening,1,87
62e2e88a-fe83-42db-9ae3-f21a62be44a4,Outcall,"Order Related",Installation/demo,,"27/07/2023 17:32","2023-08-03 15:59:00","2023-08-03 16:07:00",03-Aug-23,"Home Appliences",19999,"Amanda Sloan","Elijah Yamaguchi","John Smith",>90,Evening,5,8
62e46b83-59dc-45db-a4de-a91c822d3827,Inbound,"Order Related","Order status enquiry",,,"2023-08-01 16:03:00","2023-08-01 16:10:00",01-Aug-23,,,"Mr. George Hall Jr.","Brayden Wong","John Smith",61-90,Morning,5,7
62e7f858-384a-4974-afa3-aa23cd8206ed,Inbound,"Product Queries","Product Specific Information",,,"2023-08-01 10:36:00","2023-08-01 10:43:00",01-Aug-23,,,"Juan Snyder","Landon Tanaka","John Smith",>90,Morning,5,7
62eef251-ecc5-4dfa-96bd-97070db218f9,Email,Feedback,"UnProfessional Behaviour",Osm,"20/07/2023 18:32","2023-08-02 15:46:00","2023-08-02 15:47:00",02-Aug-23,"Books & General merchandise",1100,"Jennifer Morales","William Park","John Smith",31-60,Morning,5,1
62f0d054-cd2f-4357-a9c6-a4ac2a3e5130,Inbound,Returns,"Reverse Pickup Enquiry","Nice executive officer",,"2023-08-02 20:36:00","2023-08-02 20:39:00",02-Aug-23,,,"Paul Preston","Noah Patel","Michael Lee",31-60,Evening,5,3
62fbb417-6d2d-408a-84b4-16f0197c25e5,Inbound,"Order Related",Delayed,"Very nice ",,"2023-08-01 21:43:00","2023-08-01 22:40:00",01-Aug-23,,,"Veronica Howell","Elijah Yamaguchi","John Smith",>90,Evening,5,57
6306425d-aeb8-4751-9074-e1b4d3bbc8b4,Outcall,Returns,"Return request",,,"2023-08-01 15:04:00","2023-08-01 15:07:00",01-Aug-23,,,"Tina Garza","Noah Patel","Michael Lee",>90,Morning,1,3
631884c8-7999-4e7b-a4d0-589c496622ad,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 07:50:00","2023-08-02 07:52:00",02-Aug-23,,,"Summer Mitchell","Sophia Sato","John Smith",0-30,Morning,5,2
6358b26a-4adb-4c66-823b-e6733ad9f818,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 16:20:00","2023-08-02 16:21:00",02-Aug-23,,,"Bradley Nelson","Brayden Wong","John Smith",>90,Evening,1,1
6372d8a9-c9bc-4f75-9f40-5aa2f3444bab,Inbound,"Order Related","Order status enquiry",,"31/07/2023 22:28","2023-08-01 01:26:00","2023-08-01 01:27:00",01-Aug-23,Mobile,44999,"Douglas Smith","Brayden Wong","John Smith",>90,Evening,5,1
638e5628-fb98-46bc-84be-d2d5412a5fb4,Outcall,"Order Related",Delayed,"Good ","26/07/2023 15:19","2023-07-29 13:44:00","2023-08-01 12:41:00",01-Aug-23,Mobile,29999,"Nathan Wilson","Mia Patel","John Smith",>90,Morning,5,4257
6394d655-9d1e-4603-a2a4-2efa26362084,Inbound,"Product Queries","Product Specific Information",,,"2023-07-31 20:49:00","2023-08-01 01:31:00",01-Aug-23,,,"Joseph Padilla","Madison Kim","Michael Lee",31-60,Evening,3,282
63b516a6-f748-4436-bd99-ff0d79aa9624,Inbound,Returns,"Fraudulent User",,,"2023-08-01 13:56:00","2023-08-01 14:01:00",01-Aug-23,,,"Elizabeth Lara","Dylan Kim","Michael Lee",>90,Morning,5,5
63ba9300-664b-4228-b4e4-954275365b21,Outcall,Returns,"Fraudulent User",,,"2023-08-01 09:28:00","2023-08-01 09:30:00",01-Aug-23,,,"Jennifer Munoz","Aiden Patel","John Smith",61-90,Morning,5,2
63cda95b-f4de-4a3b-8f90-c14ca4343a43,Outcall,Returns,"Fraudulent User",,,"2023-08-02 19:04:00","2023-08-02 19:08:00",02-Aug-23,,,"Juan Moore","Mason Gupta","Jennifer Nguyen","On Job Training",Morning,5,4
63cf5460-0283-4d85-9772-cafe0ce50362,Inbound,"Order Related",Installation/demo,,,"2023-08-01 16:52:00","2023-08-01 17:04:00",01-Aug-23,,,"Lindsay Ward","Harper Wong","William Kim","On Job Training",Evening,3,12
63d64276-7494-4608-9745-a8d04d15eb68,Outcall,"Order Related","Order status enquiry","She was very good ",,"2023-08-02 08:41:00","2023-08-02 08:41:00",02-Aug-23,,,"Jared Scott","Zoe Yamamoto","William Kim","On Job Training",Morning,5,0
63fe3f4c-a679-44dd-9fe2-fda4965a76ff,Outcall,"Order Related",Installation/demo,,,"2023-08-03 18:39:00","2023-08-03 18:42:00",03-Aug-23,,,"Anita Roberts","Mia Patel","Emily Chen",0-30,Evening,5,3
6404989a-d866-4279-87ef-f6a84279a563,Inbound,Returns,"Fraudulent User","one item fortune mustered oill missing ... refund asap..",,"2023-08-01 21:35:00","2023-08-01 21:38:00",01-Aug-23,,,"Sheena Williams","Logan Lee","Emily Chen",0-30,Evening,3,3
640b7b81-7ec8-4bde-a313-5e0fa05c4dee,Outcall,Returns,"Return request",,,"2023-08-02 16:43:00","2023-08-02 16:48:00",02-Aug-23,,,"Edward Taylor","Olivia Wang","Emily Chen",31-60,Evening,5,5
640eaf52-cf7f-4e00-a3d7-222a566b9fc5,Outcall,"Refund Related","Refund Related Issues",,,"2023-08-02 20:15:00","2023-08-02 20:16:00",02-Aug-23,,,"David Smith","Nathan Patel","John Smith",>90,Split,5,1
6413ec0b-6d9b-4c10-b0f9-728b7169a5ea,Inbound,Returns,Wrong,,,"2023-08-01 20:54:00","2023-08-02 10:41:00",02-Aug-23,,,"Andrea Conley","Noah Patel","Michael Lee",31-60,Evening,5,827
643e8724-3211-40fe-a5fd-c05281183d3b,Outcall,Feedback,"UnProfessional Behaviour",,,"2023-08-01 15:23:00","2023-08-01 15:34:00",01-Aug-23,,,"Timothy Huff","Aiden Patel","John Smith",>90,Morning,1,11
645ccb74-40f8-41d0-ac86-cab54b226dfe,Inbound,"Order Related","Priority delivery","Wrost customer care executive not interested to resolve query doing timeeeee passss only share this that executive.",,"2023-08-01 15:16:00","2023-08-01 15:53:00",01-Aug-23,,,"Richard Ortiz","Emily Yamashita","Michael Lee",>90,Morning,5,37
645d5384-74ea-4e4b-96e7-be6df20095b9,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 19:19:00","2023-08-01 19:49:00",01-Aug-23,,,"Kimberly Davidson","Noah Patel","Emily Chen",>90,Split,5,30
6463a47b-6c5b-4b7b-a2f4-ffcec989978e,Outcall,Feedback,"UnProfessional Behaviour",,,"2023-08-02 14:13:00","2023-08-02 14:15:00",02-Aug-23,,,"Jonathan Wilson","Scarlett Chen","John Smith",0-30,Morning,5,2
64662dd3-c16a-41fc-a2c9-6696875f4c3b,Inbound,"Order Related",Installation/demo,"I could not Share my Issues Job card to Shopzilla as customer care executive guided. Pl help ",,"2023-08-01 21:41:00","2023-08-01 22:05:00",01-Aug-23,,,"Jorge Ingram","Elijah Yamaguchi","Emily Chen",>90,Split,3,24
6480cd61-d5c6-417a-abe6-8720085f7c5b,Outcall,Returns,"Return request",,,"2023-08-02 08:22:00","2023-08-02 08:31:00",02-Aug-23,,,"Jamie Smith","Scarlett Chen","John Smith",0-30,Morning,5,9
6486659c-2697-498a-a5f7-284c7baf4812,Inbound,"Order Related","Order status enquiry",,,"2023-08-01 16:19:00","2023-08-01 16:23:00",01-Aug-23,,,"Lindsey Smith","Nathan Patel","John Smith",>90,Afternoon,5,4
649fa45c-cf61-4fab-a78f-72fd662697bf,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 23:09:00","2023-08-01 23:23:00",01-Aug-23,,,"Douglas Smith","Brayden Wong","John Smith",>90,Evening,4,14
64a46c95-56d6-44bb-8bbe-ff8a25c3afc6,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 09:26:00","2023-08-01 09:48:00",01-Aug-23,,,"Brittany Nunez","Emily Yamashita","John Smith",61-90,Evening,1,22
64b1c8c3-bc60-410a-8747-1bf4f4a78fdb,Outcall,"Product Queries","Product Specific Information","Im happy with customer service...thanks",,"2023-08-02 22:01:00","2023-08-02 22:08:00",02-Aug-23,,,"Michael Perez","Emma Park","Jennifer Nguyen","On Job Training",Evening,5,7
64c2490f-fc6f-4e9e-a11d-e146cdaa12f7,Inbound,"Order Related",Installation/demo,"this exicutive was good.. I always prefer to talk to some male agent apart from any female agent because they have less knowledge and they are so much talkative but this one was excillent",,"2023-08-02 21:13:00","2023-08-02 21:18:00",02-Aug-23,,,"Jennifer Webster","Evelyn Kimura","Jennifer Nguyen","On Job Training",Evening,5,5
64d7ba0f-e21c-48e8-aada-84c0c1c763c9,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 16:59:00","2023-08-01 17:09:00",01-Aug-23,,,"Jenna Larson","Emily Yamashita","John Smith",61-90,Evening,1,10
64dd81a5-123f-4345-b771-b730a080a256,Inbound,Returns,Missing,"Very good service ",,"2023-08-01 15:31:00","2023-08-01 15:32:00",01-Aug-23,,,"Laura Beck","Noah Patel","Emily Chen",>90,Afternoon,5,1
64ef2ac8-8272-45f5-9ec1-f01b682925c1,Inbound,"Refund Related","Refund Related Issues","Exlent ",,"2023-08-01 15:46:00","2023-08-01 15:53:00",01-Aug-23,,,"Stephanie Stewart","Nathan Patel","Jennifer Nguyen","On Job Training",Evening,5,7
6500fe4f-1703-47a2-b70c-731acd4d63fc,Inbound,Returns,Wrong,"It was difficult to hear the staff , either the microphone was not efficiently working or there was a network issue .",,"2023-08-01 15:26:00","2023-08-01 15:32:00",01-Aug-23,,,"Joshua Stewart","Sophia Sato","John Smith",>90,Afternoon,5,6
6511877b-7405-4563-b2ea-64ff283656d0,Outcall,"Shopzilla Related","Signup Issues",,,"2023-08-02 11:52:00","2023-08-02 11:54:00",02-Aug-23,,,"Lindsey Colon","William Park","John Smith",31-60,Morning,5,2
65120313-5a3f-4a49-8609-54ec0de1a731,Inbound,"Payments related","Online Payment Issues",,,"2023-08-01 06:49:00","2023-08-01 06:53:00",01-Aug-23,,,"Kimberly Carter","Scarlett Chen","John Smith",0-30,Morning,5,4
651f792d-1ea2-4e87-b65a-d868bb1f9e25,Inbound,"Order Related","Order status enquiry",,"21/07/2023 12:13","2023-08-02 14:15:00","2023-08-02 18:20:00",02-Aug-23,Mobile,15999,"Amanda Morse","Ava Wong","Jennifer Nguyen","On Job Training",Morning,5,245
65261c2c-51fe-434d-9e0e-2bfdffeb6e3d,Email,"Order Related",Installation/demo,,"15/07/2023 19:17","2023-08-02 08:55:00","2023-08-02 08:58:00",02-Aug-23,"Home Appliences",9999,"Logan Barnett","William Park","John Smith",31-60,Morning,5,3
65348d91-4185-47fd-a282-984f00902d8f,Inbound,Returns,"Exchange / Replacement","It's ok,if my problem will be solved",,"2023-08-01 21:19:00","2023-08-02 14:41:00",02-Aug-23,,,"Joel Marsh","Madison Kim","Michael Lee",31-60,Evening,5,1042
653c7fbc-9e8b-4487-bd9d-042b1543fea4,Inbound,"Order Related",Delayed,,"21/07/2023 22:27","2023-08-01 21:22:00","2023-08-01 21:23:00",01-Aug-23,"Home Appliences",3450,"Sara Rodriguez","Lily Chen","Michael Lee",31-60,Evening,5,1
6543e71d-f215-4e19-b898-760bd4bffea2,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 09:29:00","2023-08-02 09:30:00",02-Aug-23,,,"Thomas Blair","Noah Patel","Michael Lee",>90,Morning,5,1
65454546-7d80-4239-90a8-6b95f7b83b7e,Inbound,"Refund Related","Refund Related Issues",,"26/07/2023 02:37","2023-08-01 00:42:00","2023-08-01 00:44:00",01-Aug-23,"Books & General merchandise",397,"Brittany Thornton","Ethan Nakamura","Emily Chen",0-30,Evening,5,2
65556c35-b793-4c61-9316-54429d682487,Inbound,Returns,Missing,,,"2023-08-02 11:01:00","2023-08-02 11:03:00",02-Aug-23,,,"Vicki Collins","Dylan Kim","Michael Lee",>90,Morning,5,2
6560333b-8194-4f7a-8e7d-50d522709827,Inbound,"Order Related",Delayed,,"28/07/2023 12:04","2023-08-02 20:04:00","2023-08-02 20:05:00",02-Aug-23,Mobile,15999,"Monique Graham","Elijah Yamaguchi","Michael Lee",>90,Afternoon,1,1
65627422-a529-4984-a6b7-ffc4250595db,Inbound,Returns,"Exchange / Replacement",,"22/07/2023 21:07","2023-08-01 19:56:00","2023-08-01 19:56:00",01-Aug-23,Mobile,22999,"Michael Olsen","Brayden Wong","John Smith",61-90,Evening,5,0
6569ea39-60da-4dfa-aec3-d04d69f0566c,Inbound,Cancellation,"Not Needed","Mr   was very helpful ",,"2023-08-02 01:01:00","2023-08-02 01:09:00",02-Aug-23,,,"Wendy Church","Wyatt Kim","Michael Lee",31-60,Evening,5,8
656e4542-4021-4211-acda-6e5a2c795b1d,Outcall,"Payments related","Online Payment Issues",,,"2023-08-02 22:28:00","2023-08-02 23:18:00",02-Aug-23,,,"Angela Brown","Zoe Yamamoto","Emily Chen",>90,Split,5,50
65700e54-d654-420c-8eeb-e0ad1d4c8440,Outcall,"Order Related","Order status enquiry","Well ok",,"2023-08-02 10:34:00","2023-08-02 10:34:00",02-Aug-23,,,"Jamie Burnett","Mia Patel","Olivia Tan",0-30,Morning,5,0
6578845d-42b5-4908-bd4c-a6df254eebb9,Outcall,Returns,"Exchange / Replacement",,,"2023-08-02 21:54:00","2023-08-02 23:13:00",02-Aug-23,,,"Randy Mullins","Jackson Park","Michael Lee",31-60,Evening,5,79
65829484-da9b-4ef4-a8e0-5ebb7bff1e7b,Outcall,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 22:02:00","2023-08-02 22:02:00",02-Aug-23,,,"William Carey DVM","William Park","John Smith",61-90,Evening,5,0
658c7e7b-3c4c-43d3-8b3b-8fdbc3c30151,Inbound,"Order Related","Priority delivery",,"28/07/2023 21:21","2023-08-01 17:52:00","2023-08-01 17:53:00",01-Aug-23,LifeStyle,395,"Shannon Hicks","Aiden Patel","Olivia Tan",>90,Morning,5,1
658edb55-7982-49f6-bc0a-86db333be179,Outcall,"Order Related",Installation/demo,,,"2023-08-03 19:29:00","2023-08-03 20:59:00",03-Aug-23,,,"Debbie Johnson","Emily Yamashita","Michael Lee",>90,Morning,5,90
6596f850-9975-47b6-86c4-28a20a668656,Inbound,"Shopzilla Related","General Enquiry",,,"2023-08-01 11:57:00","2023-08-01 16:45:00",01-Aug-23,,,"Luis Werner","Brayden Wong","John Smith",>90,Morning,5,288
659d7557-56d1-4070-9c7e-5412db48de74,Inbound,"Order Related","Order status enquiry",,"28/07/2023 15:59","2023-08-01 10:48:00","2023-08-01 10:50:00",01-Aug-23,Mobile,7499,"Samuel Ramos","Nathan Patel","Michael Lee",>90,Split,5,2
659ec01e-11ec-4627-bb00-27e0666cd319,Outcall,Returns,"Reverse Pickup Enquiry",,,"2023-08-03 19:31:00","2023-08-03 19:35:00",03-Aug-23,,,"Emily Mckenzie","Amelia Tanaka","Emily Chen",>90,Split,5,4
65b0f2c4-d658-4545-ab77-1b2d0b550a4b,Outcall,Returns,"Reverse Pickup Enquiry",,,"2023-08-03 07:04:00","2023-08-03 07:25:00",03-Aug-23,,,"Jamie Smith","Scarlett Chen","John Smith",0-30,Morning,5,21
65b297b4-9c4b-4fb3-866e-4c7d91b4bb33,Inbound,"Order Related","Customer Requested Modifications",,,"2023-08-01 13:51:00","2023-08-01 13:52:00",01-Aug-23,,,"Mr. George Hall Jr.","Brayden Wong","John Smith",61-90,Morning,5,1
65bfe284-b90f-4eda-acf0-7df2680072b0,Inbound,Returns,Missing,,,"2023-08-01 18:19:00","2023-08-01 20:40:00",01-Aug-23,,,"Joshua Underwood","Carter Park","Michael Lee",>90,Evening,5,141
65c36914-653e-4b9d-8a06-221253a3888d,Inbound,Returns,"Reverse Pickup Enquiry","Very worst service from Shopzilla ",,"2023-08-02 17:01:00","2023-08-02 17:32:00",02-Aug-23,,,"Anita Harris","Ethan Nakamura","Emily Chen",0-30,Evening,1,31
65d89f45-98d3-4daa-9c5c-8a650eeb5432,Inbound,"Order Related",Delayed,,,"2023-08-01 23:00:00","2023-08-01 23:04:00",01-Aug-23,,,"Amy Gonzalez","Logan Lee","Emily Chen",61-90,Evening,5,4
65da549d-9fa4-424c-94d4-e1188edc41c8,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 14:28:00","2023-08-02 15:00:00",02-Aug-23,,,"Jesse Shaffer","Ethan Tan","John Smith",>90,Morning,5,32
65e83cad-4d20-43cf-b30e-583155cfeb91,Inbound,Returns,"Reverse Pickup Enquiry","It's good ","15/07/2023 21:32","2023-08-01 18:53:00","2023-08-01 18:57:00",01-Aug-23,LifeStyle,607,"John Robinson","Nathan Patel","Michael Lee",>90,Afternoon,4,4
65f5ed0b-25de-4a35-a345-10cedcb609c3,Outcall,Returns,"Fraudulent User",,,"2023-08-01 18:39:00","2023-08-02 07:05:00",02-Aug-23,,,"Sergio Carrillo","Emma Park","Jennifer Nguyen","On Job Training",Evening,5,746
65fc89c6-df98-4c52-bce5-de26c123ad02,Inbound,"Order Related","Order status enquiry",Thx,,"2023-08-01 15:38:00","2023-08-01 15:41:00",01-Aug-23,,,"Jacob Schroeder","Brayden Wong","Michael Lee",>90,Afternoon,4,3
6602146e-ca46-4b52-8c66-ba95cbb19745,Inbound,"Product Queries","Product Specific Information","Please try using SuperBuy customer support.  Shopzilla can learn an lot from SuperBuy in this area.",,"2023-08-01 10:49:00","2023-08-01 10:58:00",01-Aug-23,,,"Leslie Houston","Evelyn Kimura","John Smith",0-30,Morning,1,9
6602b348-298a-42a8-8633-5b7865ee9100,Inbound,"Order Related",Delayed,,"25/07/2023 09:50","2023-08-01 12:33:00","2023-08-01 12:34:00",01-Aug-23,LifeStyle,445,"Tamara Washington","Elijah Yamaguchi","John Smith",>90,Evening,5,1
6609fc40-b9e8-42d4-8596-e98ae7a45f11,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 09:53:00","2023-08-01 13:35:00",01-Aug-23,,,"David Smith","Nathan Patel","John Smith",>90,Split,5,222
66342293-3d5e-4ec9-b898-81fd80c31731,Inbound,"Refund Related","Refund Enquiry",,,"2023-08-02 09:15:00","2023-08-02 09:17:00",02-Aug-23,,,"Jeremy Bates","Carter Park","Jennifer Nguyen","On Job Training",Morning,5,2
